HTML,Tree,AltText,Source,SourceSet,Name,Type,Parent Link,Extension
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""926"" loading=""lazy"" sizes=""auto, (max-width: 1564px) 100vw, 1564px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2021/11/Screen-Shot-2022-04-13-at-3.44.37-PM.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2021/11/Screen-Shot-2022-04-13-at-3.44.37-PM.png 1564w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/11/Screen-Shot-2022-04-13-at-3.44.37-PM-300x178.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/11/Screen-Shot-2022-04-13-at-3.44.37-PM-1024x606.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/11/Screen-Shot-2022-04-13-at-3.44.37-PM-768x455.png 768w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/11/Screen-Shot-2022-04-13-at-3.44.37-PM-1536x909.png 1536w"" width=""1564""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/crime-and-justice/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2021/11/Screen-Shot-2022-04-13-at-3.44.37-PM.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2021/11/Screen-Shot-2022-04-13-at-3.44.37-PM.png 1564w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/11/Screen-Shot-2022-04-13-at-3.44.37-PM-300x178.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/11/Screen-Shot-2022-04-13-at-3.44.37-PM-1024x606.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/11/Screen-Shot-2022-04-13-at-3.44.37-PM-768x455.png 768w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/11/Screen-Shot-2022-04-13-at-3.44.37-PM-1536x909.png 1536w']",Screen-Shot-2022-04-13-at-3.44.37-PM.png,Featured,https://analytics.alleghenycounty.us/2023/03/31/landlord-tenant-cases-interactive-dashboard/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 480px) 100vw, 480px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Children_Incarcerated-Parents.jpg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Children_Incarcerated-Parents.jpg 480w, https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Children_Incarcerated-Parents-300x160.jpg 300w"" width=""480""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/crime-and-justice/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Children_Incarcerated-Parents.jpg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Children_Incarcerated-Parents.jpg 480w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Children_Incarcerated-Parents-300x160.jpg 300w']",Children_Incarcerated-Parents.jpg,Featured,https://analytics.alleghenycounty.us/2023/01/30/children-of-incarcerated-parents/,.jpg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""706"" loading=""lazy"" sizes=""auto, (max-width: 953px) 100vw, 953px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2017/10/homicide-cover-image-1-e1658410045116.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2017/10/homicide-cover-image-1-e1658410045116.png 953w, https://analytics.alleghenycounty.us/wp-content/uploads/2017/10/homicide-cover-image-1-e1658410045116-300x222.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2017/10/homicide-cover-image-1-e1658410045116-768x569.png 768w"" width=""953""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/crime-and-justice/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2017/10/homicide-cover-image-1-e1658410045116.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2017/10/homicide-cover-image-1-e1658410045116.png 953w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2017/10/homicide-cover-image-1-e1658410045116-300x222.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2017/10/homicide-cover-image-1-e1658410045116-768x569.png 768w']",homicide-cover-image-1-e1658410045116.png,Featured,https://analytics.alleghenycounty.us/2023/01/25/community-violence-reduction-initiative/,.png
"<img alt=""Allegheny County Office of Analytics, Technology and Planning"" height=""55"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png"" width=""55""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/crime-and-justice/']","Allegheny County Office of Analytics, Technology and Planning",https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png,,Allegheny-A.png,,,.png
"<img alt=""Allegheny Analytics"" class=""custom-logo"" decoding=""async"" fetchpriority=""high"" height=""156"" sizes=""(max-width: 774px) 100vw, 774px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w"" width=""774""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/data-driven-models/']",Allegheny Analytics,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w']",logo.png,,https://analytics.alleghenycounty.us/,.png
"<img class=""block mb-4 h-24 md:h-32"" role=""presentation"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/innovation-reform.svg""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/data-driven-models/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/innovation-reform.svg,,innovation-reform.svg,,,.svg
"<img alt=""People working together to place a puzzle piece"" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""768"" sizes=""(max-width: 1024px) 100vw, 1024px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-300x225.jpg 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-768x576.jpg 768w"" width=""1024""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/data-driven-models/']",People working together to place a puzzle piece,https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-300x225.jpg 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-768x576.jpg 768w']",AHA-web-image.jpg,Featured,https://analytics.alleghenycounty.us/2026/01/16/improving-prioritization-of-housing-services-implementation-of-the-allegheny-housing-assessment/,.jpg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""1080"" sizes=""(max-width: 1080px) 100vw, 1080px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1.png 1080w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-300x300.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-1024x1024.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-150x150.png 150w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-768x768.png 768w"" width=""1080""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/data-driven-models/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1.png 1080w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-300x300.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-1024x1024.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-150x150.png 150w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-768x768.png 768w']",hello-baby-1.png,Featured,https://analytics.alleghenycounty.us/2023/09/09/hello-baby-program-to-support-parents-of-new-babies-in-allegheny-county/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""730"" sizes=""(max-width: 1374px) 100vw, 1374px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-1.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-1.png 1374w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-1-300x159.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-1-1024x544.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-1-768x408.png 768w"" width=""1374""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/data-driven-models/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-1.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-1.png 1374w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-1-300x159.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-1-1024x544.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-1-768x408.png 768w']",Screen-Shot-2022-04-14-at-1.59.46-PM-1.png,Featured,https://analytics.alleghenycounty.us/2019/05/01/developing-predictive-risk-models-support-child-maltreatment-hotline-screening-decisions/,.png
"<img alt=""Allegheny County Office of Analytics, Technology and Planning"" height=""55"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png"" width=""55""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/data-driven-models/']","Allegheny County Office of Analytics, Technology and Planning",https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png,,Allegheny-A.png,,,.png
"<img alt=""Allegheny Analytics"" class=""custom-logo"" decoding=""async"" fetchpriority=""high"" height=""156"" sizes=""(max-width: 774px) 100vw, 774px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w"" width=""774""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/education-and-early-childhood/']",Allegheny Analytics,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w']",logo.png,,https://analytics.alleghenycounty.us/,.png
"<img class=""block mb-4 h-24 md:h-32"" role=""presentation"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/education-and-early-childhood.svg""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/education-and-early-childhood/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/education-and-early-childhood.svg,,education-and-early-childhood.svg,,,.svg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""1516"" sizes=""(max-width: 2560px) 100vw, 2560px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-scaled.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-scaled.png 2560w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-300x178.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-1024x606.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-768x455.png 768w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-1536x909.png 1536w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-2048x1213.png 2048w"" width=""2560""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/education-and-early-childhood/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-scaled.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-scaled.png 2560w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-300x178.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-1024x606.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-768x455.png 768w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-1536x909.png 1536w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-2048x1213.png 2048w']",Cityscape-scaled.png,Featured,https://analytics.alleghenycounty.us/2026/05/28/dhs-initiatives-and-accomplishments/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" sizes=""(max-width: 330px) 100vw, 330px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2024/07/accidental-ingestion_card.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2024/07/accidental-ingestion_card.png 330w, https://analytics.alleghenycounty.us/wp-content/uploads/2024/07/accidental-ingestion_card-300x233.png 300w"" width=""330""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/education-and-early-childhood/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2024/07/accidental-ingestion_card.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2024/07/accidental-ingestion_card.png 330w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2024/07/accidental-ingestion_card-300x233.png 300w']",accidental-ingestion_card.png,Featured,https://analytics.alleghenycounty.us/2024/07/11/child-fatality-near-fatality-ingestion-analysis/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""730"" sizes=""(max-width: 1374px) 100vw, 1374px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM.png 1374w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-300x159.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-1024x544.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-768x408.png 768w"" width=""1374""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/education-and-early-childhood/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM.png 1374w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-300x159.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-1024x544.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-768x408.png 768w']",Screen-Shot-2022-04-14-at-1.59.46-PM.png,Featured,https://analytics.alleghenycounty.us/2024/05/23/supports-for-parents-with-students-who-have-an-iep/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 330px) 100vw, 330px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2024/05/2024-priorities_card.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2024/05/2024-priorities_card.png 330w, https://analytics.alleghenycounty.us/wp-content/uploads/2024/05/2024-priorities_card-300x233.png 300w"" width=""330""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/education-and-early-childhood/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2024/05/2024-priorities_card.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2024/05/2024-priorities_card.png 330w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2024/05/2024-priorities_card-300x233.png 300w']",2024-priorities_card.png,Featured,https://analytics.alleghenycounty.us/2024/05/13/dhs-2023-accomplishments/,.png
